ARG,  Deaths (Lexis triangle)	Last modified: 04 ago. 2019; MPv5 (May07)

 Year   Age   Cohort      Female        Male       Total
 2004   96      1908      653.00      230.00      883.00
 2004   96      1907      480.00      177.00      657.00
 2004   97      1907      540.00      133.00      673.00
 2004   97      1906      391.00      104.00      495.00
 2004   98      1906      355.00      111.00      466.00
 2004   98      1905      254.00       87.00      341.00
 2004   99      1905      288.00       74.00      362.00
 2004   99      1904      203.00       59.00      262.00
 2004  100      1904      162.63       47.58      210.21
 2004  100      1903      130.62       36.36      166.98
 2004  101      1903      104.53       28.77      133.30
 2004  101      1902       80.89       22.80      103.69
 2004  102      1902       63.54       17.77       81.31
 2004  102      1901       48.98       13.90       62.88
 2004  103      1901       37.77       10.67       48.44
 2004  103      1900       31.25        8.69       39.94
 2004  104      1900       23.67        6.58       30.25
 2004  104      1899       16.14        4.39       20.53
 2004  105      1899       12.01        3.27       15.28
 2004  105      1898        8.12        2.32       10.44
 2004  106      1898        5.94        1.70        7.64
 2004  106      1897        4.76        1.36        6.12
 2004  107      1897        3.43        0.99        4.42
 2004  107      1896        2.54        0.72        3.26
 2004  108      1896        1.80        0.51        2.31
 2004  108      1895        1.24        0.35        1.59
 2004  109      1895        0.86        0.25        1.11
 2004  109      1894        0.59        0.00        0.59
 2004  110+        .        0.69        0.00        0.69
 2005    0      2005     3512.00     4725.00     8237.00
 2005    0      2004      577.00      695.00     1272.00
 2005    1      2004      180.00      197.00      377.00
 2005    1      2003      127.00      130.00      257.00
 2005    2      2003      108.00      120.00      228.00
 2005    2      2002       80.00       84.00      164.00
 2005    3      2002       70.00       88.00      158.00
 2005    3      2001       53.00       65.00      118.00
 2005    4      2001       62.00       69.00      131.00
 2005    4      2000       49.00       53.00      102.00
 2005    5      2000       56.00       67.00      123.00
 2005    5      1999       46.00       55.00      101.00
 2005    6      1999       38.00       65.00      103.00
 2005    6      1998       32.00       54.00       86.00
 2005    7      1998       35.00       57.00       92.00
 2005    7      1997       30.00       50.00       80.00
 2005    8      1997       35.00       48.00       83.00
 2005    8      1996       30.00       43.00       73.00
 2005    9      1996       34.00       51.00       85.00
 2005    9      1995       30.00       48.00       78.00
 2005   10      1995       43.00       45.00       88.00
 2005   10      1994       39.00       43.00       82.00
 2005   11      1994       34.00       58.00       92.00
 2005   11      1993       30.00       56.00       86.00
 2005   12      1993       39.00       46.00       85.00
 2005   12      1992       35.00       45.00       80.00
 2005   13      1992       49.00       71.00      120.00
 2005   13      1991       45.00       70.00      115.00
 2005   14      1991       45.00       93.00      138.00
 2005   14      1990       41.00       93.00      134.00
 2005   15      1990       62.00       92.00      154.00
 2005   15      1989       56.00       92.00      148.00
 2005   16      1989       63.00      135.00      198.00
 2005   16      1988       59.00      135.00      194.00
 2005   17      1988       73.00      167.00      240.00
 2005   17      1987       68.00      166.00      234.00
 2005   18      1987       80.00      206.00      286.00
 2005   18      1986       75.00      200.00      275.00
 2005   19      1986       73.00      226.00      299.00
 2005   19      1985       69.00      217.00      286.00
 2005   20      1985       79.00      232.00      311.00
 2005   20      1984       74.00      220.00      294.00
 2005   21      1984       70.00      207.00      277.00
 2005   21      1983       66.00      193.00      259.00
 2005   22      1983       67.00      215.00      282.00
 2005   22      1982       64.00      201.00      265.00
 2005   23      1982       89.00      249.00      338.00
 2005   23      1981       84.00      230.00      314.00
 2005   24      1981       78.00      231.00      309.00
 2005   24      1980       73.00      213.00      286.00
 2005   25      1980       84.00      239.00      323.00
 2005   25      1979       79.00      219.00      298.00
 2005   26      1979       88.00      233.00      321.00
 2005   26      1978       82.00      213.00      295.00
 2005   27      1978       96.00      215.00      311.00
 2005   27      1977       90.00      198.00      288.00
 2005   28      1977       95.00      216.00      311.00
 2005   28      1976       88.00      199.00      287.00
 2005   29      1976       85.00      221.00      306.00
 2005   29      1975       78.00      205.00      283.00
 2005   30      1975      105.00      236.00      341.00
 2005   30      1974       96.00      219.00      315.00
 2005   31      1974      103.00      185.00      288.00
 2005   31      1973       95.00      171.00      266.00
 2005   32      1973       98.00      211.00      309.00
 2005   32      1972       92.00      197.00      289.00
 2005   33      1972      109.00      220.00      329.00
 2005   33      1971      101.00      205.00      306.00
 2005   34      1971      117.00      206.00      323.00
 2005   34      1970      110.00      193.00      303.00
 2005   35      1970      123.00      240.00      363.00
 2005   35      1969      117.00      225.00      342.00
 2005   36      1969      128.00      233.00      361.00
 2005   36      1968      120.00      221.00      341.00
 2005   37      1968      138.00      246.00      384.00
 2005   37      1967      129.00      234.00      363.00
 2005   38      1967      149.00      218.00      367.00
 2005   38      1966      140.00      207.00      347.00
 2005   39      1966      147.00      237.00      384.00
 2005   39      1965      137.00      225.00      362.00
 2005   40      1965      165.00      285.00      450.00
 2005   40      1964      154.00      272.00      426.00
 2005   41      1964      190.00      304.00      494.00
 2005   41      1963      178.00      291.00      469.00
 2005   42      1963      210.00      318.00      528.00
 2005   42      1962      196.00      303.00      499.00
 2005   43      1962      218.00      340.00      558.00
 2005   43      1961      203.00      323.00      526.00
 2005   44      1961      244.00      379.00      623.00
 2005   44      1960      229.00      362.00      591.00
 2005   45      1960      268.00      455.00      723.00
 2005   45      1959      251.00      431.00      682.00
 2005   46      1959      271.00      419.00      690.00
 2005   46      1958      256.00      394.00      650.00
 2005   47      1958      285.00      508.00      793.00
 2005   47      1957      271.00      477.00      748.00
 2005   48      1957      343.00      567.00      910.00
 2005   48      1956      328.00      529.00      857.00
 2005   49      1956      346.00      609.00      955.00
 2005   49      1955      332.00      567.00      899.00
 2005   50      1955      401.00      707.00     1108.00
 2005   50      1954      385.00      656.00     1041.00
 2005   51      1954      394.00      728.00     1122.00
 2005   51      1953      379.00      673.00     1052.00
 2005   52      1953      417.00      795.00     1212.00
 2005   52      1952      400.00      734.00     1134.00
 2005   53      1952      465.00      847.00     1312.00
 2005   53      1951      445.00      779.00     1224.00
 2005   54      1951      494.00      898.00     1392.00
 2005   54      1950      471.00      825.00     1296.00
 2005   55      1950      509.00      995.00     1504.00
 2005   55      1949      483.00      913.00     1396.00
 2005   56      1949      528.00     1027.00     1555.00
 2005   56      1948      498.00      944.00     1442.00
 2005   57      1948      567.00     1084.00     1651.00
 2005   57      1947      533.00      995.00     1528.00
 2005   58      1947      602.00     1112.00     1714.00
 2005   58      1946      564.00     1022.00     1586.00
 2005   59      1946      636.00     1171.00     1807.00
 2005   59      1945      595.00     1078.00     1673.00
 2005   60      1945      704.00     1366.00     2070.00
 2005   60      1944      657.00     1258.00     1915.00
 2005   61      1944      694.00     1366.00     2060.00
 2005   61      1943      647.00     1255.00     1902.00
 2005   62      1943      748.00     1347.00     2095.00
 2005   62      1942      694.00     1235.00     1929.00
 2005   63      1942      761.00     1419.00     2180.00
 2005   63      1941      705.00     1297.00     2002.00
